SmartZoneName,week,day,Events,retail_nn1,retail_nn2,retail_nn3,quick_grocery_nn1,quick_grocery_nn2,quick_grocery_nn3,dining_nn1,dining_nn2,dining_nn3,housing_nn1,housing_nn2,housing_nn3,commercial_nn1,commercial_nn2,commercial_nn3,industrial_nn1,industrial_nn2,industrial_nn3,civic_nn1,civic_nn2,civic_nn3,school_nn1,school_nn2,school_nn3,healthcare_nn1,healthcare_nn2,healthcare_nn3,parking_nn1,parking_nn2,parking_nn3,attraction_nn1,attraction_nn2,attraction_nn3,Road_class,dist_class_1,dist_class_2,dist_class_3,dist_class_4,dist_class_5,Prediction,Residual,AbsResidual
1299 Walnut Street (near 13 Street),14,Tue,0.25,427.77752,58.96994,883.243,1864.482,2039.449,2390.03,262.30782,269.15496,276.8557,19.00038,42.13281,50.63159,288.9269,292.57799,298.89564,4152.354,4193.319,4220.975,512.8764,632.3635,784.0207,576.5467,701.70734,709.30315,698.8608,705.88356,718.71474,6214.272,6217.024,6219.541,218.447,564.81861,565.6569,2,3136.2231014016606,31.15366922157263,102.50416322001836,402.07322364966143,127.30394338167847,0.033518147820703635,0.21648185217929636,0.21648185217929636
1299 Walnut Street (near 13 Street),15,Mon,0,427.77752,58.96994,883.243,1864.482,2039.449,2390.03,262.30782,269.15496,276.8557,19.00038,42.13281,50.63159,288.9269,292.57799,298.89564,4152.354,4193.319,4220.975,512.8764,632.3635,784.0207,576.5467,701.70734,709.30315,698.8608,705.88356,718.71474,6214.272,6217.024,6219.541,218.447,564.81861,565.6569,2,3136.2231014016606,31.15366922157263,102.50416322001836,402.07322364966143,127.30394338167847,0.023817381970242513,-0.023817381970242513,0.023817381970242513
1299 Walnut Street (near 13 Street),15,Tue,0,427.77752,58.96994,883.243,1864.482,2039.449,2390.03,262.30782,269.15496,276.8557,19.00038,42.13281,50.63159,288.9269,292.57799,298.89564,4152.354,4193.319,4220.975,512.8764,632.3635,784.0207,576.5467,701.70734,709.30315,698.8608,705.88356,718.71474,6214.272,6217.024,6219.541,218.447,564.81861,565.6569,2,3136.2231014016606,31.15366922157263,102.50416322001836,402.07322364966143,127.30394338167847,0.03540285278958235,-0.03540285278958235,0.03540285278958235
1299 Walnut Street (near 13 Street),42,Mon,0,427.77752,58.96994,883.243,1864.482,2039.449,2390.03,262.30782,269.15496,276.8557,19.00038,42.13281,50.63159,288.9269,292.57799,298.89564,4152.354,4193.319,4220.975,512.8764,632.3635,784.0207,576.5467,701.70734,709.30315,698.8608,705.88356,718.71474,6214.272,6217.024,6219.541,218.447,564.81861,565.6569,2,3136.2231014016606,31.15366922157263,102.50416322001836,402.07322364966143,127.30394338167847,0.024162230595833837,-0.024162230595833837,0.024162230595833837
1299 Walnut Street (near 13 Street),42,Thu,0,427.77752,58.96994,883.243,1864.482,2039.449,2390.03,262.30782,269.15496,276.8557,19.00038,42.13281,50.63159,288.9269,292.57799,298.89564,4152.354,4193.319,4220.975,512.8764,632.3635,784.0207,576.5467,701.70734,709.30315,698.8608,705.88356,718.71474,6214.272,6217.024,6219.541,218.447,564.81861,565.6569,2,3136.2231014016606,31.15366922157263,102.50416322001836,402.07322364966143,127.30394338167847,0.03166983932931702,-0.03166983932931702,0.03166983932931702
1299 Walnut Street (near 13 Street),43,Mon,0,427.77752,58.96994,883.243,1864.482,2039.449,2390.03,262.30782,269.15496,276.8557,19.00038,42.13281,50.63159,288.9269,292.57799,298.89564,4152.354,4193.319,4220.975,512.8764,632.3635,784.0207,576.5467,701.70734,709.30315,698.8608,705.88356,718.71474,6214.272,6217.024,6219.541,218.447,564.81861,565.6569,2,3136.2231014016606,31.15366922157263,102.50416322001836,402.07322364966143,127.30394338167847,0.013801203372015472,-0.013801203372015472,0.013801203372015472
1299 Walnut Street (near 13 Street),43,Thu,0,427.77752,58.96994,883.243,1864.482,2039.449,2390.03,262.30782,269.15496,276.8557,19.00038,42.13281,50.63159,288.9269,292.57799,298.89564,4152.354,4193.319,4220.975,512.8764,632.3635,784.0207,576.5467,701.70734,709.30315,698.8608,705.88356,718.71474,6214.272,6217.024,6219.541,218.447,564.81861,565.6569,2,3136.2231014016606,31.15366922157263,102.50416322001836,402.07322364966143,127.30394338167847,0.01976963184704284,-0.01976963184704284,0.01976963184704284
1299 Walnut Street (near 13 Street),43,Wed,0,427.77752,58.96994,883.243,1864.482,2039.449,2390.03,262.30782,269.15496,276.8557,19.00038,42.13281,50.63159,288.9269,292.57799,298.89564,4152.354,4193.319,4220.975,512.8764,632.3635,784.0207,576.5467,701.70734,709.30315,698.8608,705.88356,718.71474,6214.272,6217.024,6219.541,218.447,564.81861,565.6569,2,3136.2231014016606,31.15366922157263,102.50416322001836,402.07322364966143,127.30394338167847,0.03348360392539522,-0.03348360392539522,0.03348360392539522
1299 Walnut Street (near 13 Street),44,Wed,0.25,427.77752,58.96994,883.243,1864.482,2039.449,2390.03,262.30782,269.15496,276.8557,19.00038,42.13281,50.63159,288.9269,292.57799,298.89564,4152.354,4193.319,4220.975,512.8764,632.3635,784.0207,576.5467,701.70734,709.30315,698.8608,705.88356,718.71474,6214.272,6217.024,6219.541,218.447,564.81861,565.6569,2,3136.2231014016606,31.15366922157263,102.50416322001836,402.07322364966143,127.30394338167847,0.03336315677547605,0.21663684322452395,0.21663684322452395
1299 Walnut Street (near 13 Street),45,Tue,0,427.77752,58.96994,883.243,1864.482,2039.449,2390.03,262.30782,269.15496,276.8557,19.00038,42.13281,50.63159,288.9269,292.57799,298.89564,4152.354,4193.319,4220.975,512.8764,632.3635,784.0207,576.5467,701.70734,709.30315,698.8608,705.88356,718.71474,6214.272,6217.024,6219.541,218.447,564.81861,565.6569,2,3136.2231014016606,31.15366922157263,102.50416322001836,402.07322364966143,127.30394338167847,0.030917559323275324,-0.030917559323275324,0.030917559323275324
1299 Walnut Street (near 13 Street),46,Mon,0,427.77752,58.96994,883.243,1864.482,2039.449,2390.03,262.30782,269.15496,276.8557,19.00038,42.13281,50.63159,288.9269,292.57799,298.89564,4152.354,4193.319,4220.975,512.8764,632.3635,784.0207,576.5467,701.70734,709.30315,698.8608,705.88356,718.71474,6214.272,6217.024,6219.541,218.447,564.81861,565.6569,2,3136.2231014016606,31.15366922157263,102.50416322001836,402.07322364966143,127.30394338167847,0.015373900037460062,-0.015373900037460062,0.015373900037460062
1299 Walnut Street (near 13 Street),48,Fri,0.25,427.77752,58.96994,883.243,1864.482,2039.449,2390.03,262.30782,269.15496,276.8557,19.00038,42.13281,50.63159,288.9269,292.57799,298.89564,4152.354,4193.319,4220.975,512.8764,632.3635,784.0207,576.5467,701.70734,709.30315,698.8608,705.88356,718.71474,6214.272,6217.024,6219.541,218.447,564.81861,565.6569,2,3136.2231014016606,31.15366922157263,102.50416322001836,402.07322364966143,127.30394338167847,0.027463393812783555,0.22253660618721643,0.22253660618721643
1299 Walnut Street (near 13 Street),48,Thu,0,427.77752,58.96994,883.243,1864.482,2039.449,2390.03,262.30782,269.15496,276.8557,19.00038,42.13281,50.63159,288.9269,292.57799,298.89564,4152.354,4193.319,4220.975,512.8764,632.3635,784.0207,576.5467,701.70734,709.30315,698.8608,705.88356,718.71474,6214.272,6217.024,6219.541,218.447,564.81861,565.6569,2,3136.2231014016606,31.15366922157263,102.50416322001836,402.07322364966143,127.30394338167847,0.02020682396533035,-0.02020682396533035,0.02020682396533035
1299 Walnut Street (near 13 Street),49,Tue,0,427.77752,58.96994,883.243,1864.482,2039.449,2390.03,262.30782,269.15496,276.8557,19.00038,42.13281,50.63159,288.9269,292.57799,298.89564,4152.354,4193.319,4220.975,512.8764,632.3635,784.0207,576.5467,701.70734,709.30315,698.8608,705.88356,718.71474,6214.272,6217.024,6219.541,218.447,564.81861,565.6569,2,3136.2231014016606,31.15366922157263,102.50416322001836,402.07322364966143,127.30394338167847,0.05318617074287402,-0.05318617074287402,0.05318617074287402
1299 Walnut Street (near 13 Street),52,Thu,0,427.77752,58.96994,883.243,1864.482,2039.449,2390.03,262.30782,269.15496,276.8557,19.00038,42.13281,50.63159,288.9269,292.57799,298.89564,4152.354,4193.319,4220.975,512.8764,632.3635,784.0207,576.5467,701.70734,709.30315,698.8608,705.88356,718.71474,6214.272,6217.024,6219.541,218.447,564.81861,565.6569,2,3136.2231014016606,31.15366922157263,102.50416322001836,402.07322364966143,127.30394338167847,0.016076873794244103,-0.016076873794244103,0.016076873794244103
1299 Walnut Street (near 13 Street),52,Tue,0,427.77752,58.96994,883.243,1864.482,2039.449,2390.03,262.30782,269.15496,276.8557,19.00038,42.13281,50.63159,288.9269,292.57799,298.89564,4152.354,4193.319,4220.975,512.8764,632.3635,784.0207,576.5467,701.70734,709.30315,698.8608,705.88356,718.71474,6214.272,6217.024,6219.541,218.447,564.81861,565.6569,2,3136.2231014016606,31.15366922157263,102.50416322001836,402.07322364966143,127.30394338167847,0.05530135449645582,-0.05530135449645582,0.05530135449645582
1299 Walnut Street (near 13 Street),53,Thu,0,427.77752,58.96994,883.243,1864.482,2039.449,2390.03,262.30782,269.15496,276.8557,19.00038,42.13281,50.63159,288.9269,292.57799,298.89564,4152.354,4193.319,4220.975,512.8764,632.3635,784.0207,576.5467,701.70734,709.30315,698.8608,705.88356,718.71474,6214.272,6217.024,6219.541,218.447,564.81861,565.6569,2,3136.2231014016606,31.15366922157263,102.50416322001836,402.07322364966143,127.30394338167847,0.015627820377330782,-0.015627820377330782,0.015627820377330782
1300 Chestnut Street (near Broad St),1,Fri,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.14365829717147188,-0.14365829717147188,0.14365829717147188
1300 Chestnut Street (near Broad St),1,Tue,0.75,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.1448165423373191,0.6051834576626809,0.6051834576626809
1300 Chestnut Street (near Broad St),4,Tue,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.13326885237193425,-0.13326885237193425,0.13326885237193425
1300 Chestnut Street (near Broad St),6,Fri,0.25,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.11913021070119506,0.13086978929880494,0.13086978929880494
1300 Chestnut Street (near Broad St),8,Tue,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.16084052817467964,-0.16084052817467964,0.16084052817467964
1300 Chestnut Street (near Broad St),9,Fri,0.5,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.12196916886902813,0.37803083113097186,0.37803083113097186
1300 Chestnut Street (near Broad St),9,Thu,0.25,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.12567414666573673,0.12432585333426327,0.12432585333426327
1300 Chestnut Street (near Broad St),11,Thu,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.13031730733171032,-0.13031730733171032,0.13031730733171032
1300 Chestnut Street (near Broad St),12,Mon,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.11819339797682951,-0.11819339797682951,0.11819339797682951
1300 Chestnut Street (near Broad St),12,Tue,0.25,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.15793802327583653,0.09206197672416347,0.09206197672416347
1300 Chestnut Street (near Broad St),12,Wed,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.19371927425077945,-0.19371927425077945,0.19371927425077945
1300 Chestnut Street (near Broad St),13,Fri,0.5,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.14803318798617945,0.3519668120138205,0.3519668120138205
1300 Chestnut Street (near Broad St),13,Tue,0.25,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.18060844277276822,0.06939155722723178,0.06939155722723178
1300 Chestnut Street (near Broad St),14,Mon,0.25,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.15576875514899954,0.09423124485100046,0.09423124485100046
1300 Chestnut Street (near Broad St),15,Mon,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.14456773037069218,-0.14456773037069218,0.14456773037069218
1300 Chestnut Street (near Broad St),15,Tue,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.19304834556208753,-0.19304834556208753,0.19304834556208753
1300 Chestnut Street (near Broad St),42,Mon,0.25,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.16247267535719742,0.08752732464280258,0.08752732464280258
1300 Chestnut Street (near Broad St),42,Thu,0.5,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.17265740676175823,0.3273425932382418,0.3273425932382418
1300 Chestnut Street (near Broad St),42,Wed,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.19559835203546233,-0.19559835203546233,0.19559835203546233
1300 Chestnut Street (near Broad St),43,Thu,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.16416053712292866,-0.16416053712292866,0.16416053712292866
1300 Chestnut Street (near Broad St),43,Tue,0.25,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.15375828851704065,0.09624171148295935,0.09624171148295935
1300 Chestnut Street (near Broad St),44,Tue,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.1526898460390837,-0.1526898460390837,0.1526898460390837
1300 Chestnut Street (near Broad St),45,Thu,0.5,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.19519509150024128,0.3048049084997587,0.3048049084997587
1300 Chestnut Street (near Broad St),45,Tue,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.17425427234448052,-0.17425427234448052,0.17425427234448052
1300 Chestnut Street (near Broad St),46,Tue,0.25,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.19811752127603202,0.05188247872396798,0.05188247872396798
1300 Chestnut Street (near Broad St),47,Fri,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.217801174831218,-0.217801174831218,0.217801174831218
1300 Chestnut Street (near Broad St),47,Thu,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.2453493167698533,-0.2453493167698533,0.2453493167698533
1300 Chestnut Street (near Broad St),47,Tue,0.25,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.19702631595250278,0.05297368404749722,0.05297368404749722
1300 Chestnut Street (near Broad St),47,Wed,0.25,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.21883415716360913,0.031165842836390872,0.031165842836390872
1300 Chestnut Street (near Broad St),48,Mon,1,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.21776682421779944,0.7822331757822005,0.7822331757822005
1300 Chestnut Street (near Broad St),48,Wed,0.5,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.2047310894217179,0.2952689105782821,0.2952689105782821
1300 Chestnut Street (near Broad St),49,Thu,0.25,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.24088493232908056,0.009115067670919436,0.009115067670919436
1300 Chestnut Street (near Broad St),50,Wed,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.19919377974482108,-0.19919377974482108,0.19919377974482108
1300 Chestnut Street (near Broad St),51,Thu,0.25,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.22744831772492133,0.02255168227507867,0.02255168227507867
1300 Chestnut Street (near Broad St),52,Tue,0,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,0.16193620364438693,-0.16193620364438693,0.16193620364438693
