SmartZoneName,curb_zone_id,week,Day,bookings,Weekend_dummy,CLASS_2,Bike_Network_dummy
1200 Sansom Street (near 12 Street),"187","6",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","6",Mon,"7",0,"3",1
1200 Sansom Street (near 12 Street),"187","6",Tue,"3",0,"3",1
1200 Sansom Street (near 12 Street),"187","6",Wed,"5",0,"3",1
1200 Sansom Street (near 12 Street),"187","6",Thu,"3",0,"3",1
1200 Sansom Street (near 12 Street),"187","6",Fri,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","6",Sat,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","7",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","7",Mon,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","7",Tue,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","7",Wed,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","7",Thu,"1",0,"3",1
1200 Sansom Street (near 12 Street),"187","7",Fri,"1",0,"3",1
1200 Sansom Street (near 12 Street),"187","7",Sat,"1",1,"3",1
1200 Sansom Street (near 12 Street),"187","8",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","8",Mon,"1",0,"3",1
1200 Sansom Street (near 12 Street),"187","8",Tue,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","8",Wed,"3",0,"3",1
1200 Sansom Street (near 12 Street),"187","8",Thu,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","8",Fri,"1",0,"3",1
1200 Sansom Street (near 12 Street),"187","8",Sat,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","9",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","9",Mon,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","9",Tue,"3",0,"3",1
1200 Sansom Street (near 12 Street),"187","9",Wed,"3",0,"3",1
1200 Sansom Street (near 12 Street),"187","9",Thu,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","9",Fri,"1",0,"3",1
1200 Sansom Street (near 12 Street),"187","9",Sat,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","10",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","10",Mon,"3",0,"3",1
1200 Sansom Street (near 12 Street),"187","10",Tue,"3",0,"3",1
1200 Sansom Street (near 12 Street),"187","10",Wed,"1",0,"3",1
1200 Sansom Street (near 12 Street),"187","10",Thu,"6",0,"3",1
1200 Sansom Street (near 12 Street),"187","10",Fri,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","10",Sat,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","11",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","11",Mon,"4",0,"3",1
1200 Sansom Street (near 12 Street),"187","11",Tue,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","11",Wed,"1",0,"3",1
1200 Sansom Street (near 12 Street),"187","11",Thu,"3",0,"3",1
1200 Sansom Street (near 12 Street),"187","11",Fri,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","11",Sat,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","12",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","12",Mon,"1",0,"3",1
1200 Sansom Street (near 12 Street),"187","12",Tue,"3",0,"3",1
1200 Sansom Street (near 12 Street),"187","12",Wed,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","12",Thu,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","12",Fri,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","12",Sat,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","13",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","13",Mon,"3",0,"3",1
1200 Sansom Street (near 12 Street),"187","13",Tue,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","13",Wed,"1",0,"3",1
1200 Sansom Street (near 12 Street),"187","13",Thu,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","13",Fri,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","13",Sat,"2",1,"3",1
1200 Sansom Street (near 12 Street),"187","14",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","14",Mon,"1",0,"3",1
1200 Sansom Street (near 12 Street),"187","14",Tue,"3",0,"3",1
1200 Sansom Street (near 12 Street),"187","14",Wed,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","14",Thu,"4",0,"3",1
1200 Sansom Street (near 12 Street),"187","14",Fri,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","14",Sat,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","15",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","15",Mon,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","15",Tue,"1",0,"3",1
1200 Sansom Street (near 12 Street),"187","15",Wed,"4",0,"3",1
1200 Sansom Street (near 12 Street),"187","15",Thu,"3",0,"3",1
1200 Sansom Street (near 12 Street),"187","15",Fri,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","15",Sat,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","42",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","42",Mon,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","42",Tue,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","42",Wed,"1",0,"3",1
1200 Sansom Street (near 12 Street),"187","42",Thu,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","42",Fri,"1",0,"3",1
1200 Sansom Street (near 12 Street),"187","42",Sat,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","43",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","43",Mon,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","43",Tue,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","43",Wed,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","43",Thu,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","43",Fri,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","43",Sat,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","44",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","44",Mon,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","44",Tue,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","44",Wed,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","44",Thu,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","44",Fri,"1",0,"3",1
1200 Sansom Street (near 12 Street),"187","44",Sat,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","45",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","45",Mon,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","45",Tue,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","45",Wed,"3",0,"3",1
1200 Sansom Street (near 12 Street),"187","45",Thu,"4",0,"3",1
1200 Sansom Street (near 12 Street),"187","45",Fri,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","45",Sat,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","46",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","46",Mon,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","46",Tue,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","46",Wed,"3",0,"3",1
1200 Sansom Street (near 12 Street),"187","46",Thu,"5",0,"3",1
1200 Sansom Street (near 12 Street),"187","46",Fri,"1",0,"3",1
1200 Sansom Street (near 12 Street),"187","46",Sat,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","47",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","47",Mon,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","47",Tue,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","47",Wed,"1",0,"3",1
1200 Sansom Street (near 12 Street),"187","47",Thu,"1",0,"3",1
1200 Sansom Street (near 12 Street),"187","47",Fri,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","47",Sat,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","48",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","48",Mon,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","48",Tue,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","48",Wed,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","48",Thu,"4",0,"3",1
1200 Sansom Street (near 12 Street),"187","48",Fri,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","48",Sat,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","49",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","49",Mon,"1",0,"3",1
1200 Sansom Street (near 12 Street),"187","49",Tue,"3",0,"3",1
1200 Sansom Street (near 12 Street),"187","49",Wed,"6",0,"3",1
1200 Sansom Street (near 12 Street),"187","49",Thu,"3",0,"3",1
1200 Sansom Street (near 12 Street),"187","49",Fri,"3",0,"3",1
1200 Sansom Street (near 12 Street),"187","49",Sat,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","50",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","50",Mon,"4",0,"3",1
1200 Sansom Street (near 12 Street),"187","50",Tue,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","50",Wed,"6",0,"3",1
1200 Sansom Street (near 12 Street),"187","50",Thu,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","50",Fri,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","50",Sat,"1",1,"3",1
1200 Sansom Street (near 12 Street),"187","51",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","51",Mon,"1",0,"3",1
1200 Sansom Street (near 12 Street),"187","51",Tue,"3",0,"3",1
1200 Sansom Street (near 12 Street),"187","51",Wed,"4",0,"3",1
1200 Sansom Street (near 12 Street),"187","51",Thu,"1",0,"3",1
1200 Sansom Street (near 12 Street),"187","51",Fri,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","51",Sat,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","52",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","52",Mon,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","52",Tue,"3",0,"3",1
1200 Sansom Street (near 12 Street),"187","52",Wed,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","52",Thu,"3",0,"3",1
1200 Sansom Street (near 12 Street),"187","52",Fri,"2",0,"3",1
1200 Sansom Street (near 12 Street),"187","52",Sat,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","53",Sun,"0",1,"3",1
1200 Sansom Street (near 12 Street),"187","53",Mon,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","53",Tue,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","53",Wed,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","53",Thu,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","53",Fri,"0",0,"3",1
1200 Sansom Street (near 12 Street),"187","53",Sat,"1",1,"3",1
1200 Sansom Street (near 13 Street),"188","1",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","1",Mon,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","1",Tue,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","1",Wed,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","1",Thu,"4",0,"3",1
1200 Sansom Street (near 13 Street),"188","1",Fri,"4",0,"3",1
1200 Sansom Street (near 13 Street),"188","1",Sat,"1",1,"3",1
1200 Sansom Street (near 13 Street),"188","2",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","2",Mon,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","2",Tue,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","2",Wed,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","2",Thu,"5",0,"3",1
1200 Sansom Street (near 13 Street),"188","2",Fri,"4",0,"3",1
1200 Sansom Street (near 13 Street),"188","2",Sat,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","3",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","3",Mon,"0",0,"3",1
1200 Sansom Street (near 13 Street),"188","3",Tue,"6",0,"3",1
1200 Sansom Street (near 13 Street),"188","3",Wed,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","3",Thu,"9",0,"3",1
1200 Sansom Street (near 13 Street),"188","3",Fri,"6",0,"3",1
1200 Sansom Street (near 13 Street),"188","3",Sat,"1",1,"3",1
1200 Sansom Street (near 13 Street),"188","4",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","4",Mon,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","4",Tue,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","4",Wed,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","4",Thu,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","4",Fri,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","4",Sat,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","5",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","5",Mon,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","5",Tue,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","5",Wed,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","5",Thu,"5",0,"3",1
1200 Sansom Street (near 13 Street),"188","5",Fri,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","5",Sat,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","6",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","6",Mon,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","6",Tue,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","6",Wed,"6",0,"3",1
1200 Sansom Street (near 13 Street),"188","6",Thu,"4",0,"3",1
1200 Sansom Street (near 13 Street),"188","6",Fri,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","6",Sat,"1",1,"3",1
1200 Sansom Street (near 13 Street),"188","7",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","7",Mon,"5",0,"3",1
1200 Sansom Street (near 13 Street),"188","7",Tue,"4",0,"3",1
1200 Sansom Street (near 13 Street),"188","7",Wed,"7",0,"3",1
1200 Sansom Street (near 13 Street),"188","7",Thu,"5",0,"3",1
1200 Sansom Street (near 13 Street),"188","7",Fri,"4",0,"3",1
1200 Sansom Street (near 13 Street),"188","7",Sat,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","8",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","8",Mon,"0",0,"3",1
1200 Sansom Street (near 13 Street),"188","8",Tue,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","8",Wed,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","8",Thu,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","8",Fri,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","8",Sat,"2",1,"3",1
1200 Sansom Street (near 13 Street),"188","9",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","9",Mon,"0",0,"3",1
1200 Sansom Street (near 13 Street),"188","9",Tue,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","9",Wed,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","9",Thu,"4",0,"3",1
1200 Sansom Street (near 13 Street),"188","9",Fri,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","9",Sat,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","10",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","10",Mon,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","10",Tue,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","10",Wed,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","10",Thu,"5",0,"3",1
1200 Sansom Street (near 13 Street),"188","10",Fri,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","10",Sat,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","11",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","11",Mon,"5",0,"3",1
1200 Sansom Street (near 13 Street),"188","11",Tue,"4",0,"3",1
1200 Sansom Street (near 13 Street),"188","11",Wed,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","11",Thu,"5",0,"3",1
1200 Sansom Street (near 13 Street),"188","11",Fri,"5",0,"3",1
1200 Sansom Street (near 13 Street),"188","11",Sat,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","12",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","12",Mon,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","12",Tue,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","12",Wed,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","12",Thu,"5",0,"3",1
1200 Sansom Street (near 13 Street),"188","12",Fri,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","12",Sat,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","13",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","13",Mon,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","13",Tue,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","13",Wed,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","13",Thu,"6",0,"3",1
1200 Sansom Street (near 13 Street),"188","13",Fri,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","13",Sat,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","14",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","14",Mon,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","14",Tue,"0",0,"3",1
1200 Sansom Street (near 13 Street),"188","14",Wed,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","14",Thu,"5",0,"3",1
1200 Sansom Street (near 13 Street),"188","14",Fri,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","14",Sat,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","15",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","15",Mon,"6",0,"3",1
1200 Sansom Street (near 13 Street),"188","15",Tue,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","15",Wed,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","15",Thu,"0",0,"3",1
1200 Sansom Street (near 13 Street),"188","15",Fri,"0",0,"3",1
1200 Sansom Street (near 13 Street),"188","15",Sat,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","42",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","42",Mon,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","42",Tue,"0",0,"3",1
1200 Sansom Street (near 13 Street),"188","42",Wed,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","42",Thu,"0",0,"3",1
1200 Sansom Street (near 13 Street),"188","42",Fri,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","42",Sat,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","43",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","43",Mon,"0",0,"3",1
1200 Sansom Street (near 13 Street),"188","43",Tue,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","43",Wed,"0",0,"3",1
1200 Sansom Street (near 13 Street),"188","43",Thu,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","43",Fri,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","43",Sat,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","44",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","44",Mon,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","44",Tue,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","44",Wed,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","44",Thu,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","44",Fri,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","44",Sat,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","45",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","45",Mon,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","45",Tue,"0",0,"3",1
1200 Sansom Street (near 13 Street),"188","45",Wed,"5",0,"3",1
1200 Sansom Street (near 13 Street),"188","45",Thu,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","45",Fri,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","45",Sat,"1",1,"3",1
1200 Sansom Street (near 13 Street),"188","46",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","46",Mon,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","46",Tue,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","46",Wed,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","46",Thu,"4",0,"3",1
1200 Sansom Street (near 13 Street),"188","46",Fri,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","46",Sat,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","47",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","47",Mon,"4",0,"3",1
1200 Sansom Street (near 13 Street),"188","47",Tue,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","47",Wed,"5",0,"3",1
1200 Sansom Street (near 13 Street),"188","47",Thu,"0",0,"3",1
1200 Sansom Street (near 13 Street),"188","47",Fri,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","47",Sat,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","48",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","48",Mon,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","48",Tue,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","48",Wed,"4",0,"3",1
1200 Sansom Street (near 13 Street),"188","48",Thu,"7",0,"3",1
1200 Sansom Street (near 13 Street),"188","48",Fri,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","48",Sat,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","49",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","49",Mon,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","49",Tue,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","49",Wed,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","49",Thu,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","49",Fri,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","49",Sat,"1",1,"3",1
1200 Sansom Street (near 13 Street),"188","50",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","50",Mon,"0",0,"3",1
1200 Sansom Street (near 13 Street),"188","50",Tue,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","50",Wed,"4",0,"3",1
1200 Sansom Street (near 13 Street),"188","50",Thu,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","50",Fri,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","50",Sat,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","51",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","51",Mon,"6",0,"3",1
1200 Sansom Street (near 13 Street),"188","51",Tue,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","51",Wed,"3",0,"3",1
1200 Sansom Street (near 13 Street),"188","51",Thu,"4",0,"3",1
1200 Sansom Street (near 13 Street),"188","51",Fri,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","51",Sat,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","52",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","52",Mon,"0",0,"3",1
1200 Sansom Street (near 13 Street),"188","52",Tue,"2",0,"3",1
1200 Sansom Street (near 13 Street),"188","52",Wed,"6",0,"3",1
1200 Sansom Street (near 13 Street),"188","52",Thu,"5",0,"3",1
1200 Sansom Street (near 13 Street),"188","52",Fri,"1",0,"3",1
1200 Sansom Street (near 13 Street),"188","52",Sat,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","53",Sun,"0",1,"3",1
1200 Sansom Street (near 13 Street),"188","53",Mon,"0",0,"3",1
1200 Sansom Street (near 13 Street),"188","53",Tue,"0",0,"3",1
1200 Sansom Street (near 13 Street),"188","53",Wed,"0",0,"3",1
1200 Sansom Street (near 13 Street),"188","53",Thu,"0",0,"3",1
1200 Sansom Street (near 13 Street),"188","53",Fri,"0",0,"3",1
1200 Sansom Street (near 13 Street),"188","53",Sat,"1",1,"3",1
1200 Walnut Street (near 12 Street),17d,"1",Sun,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"1",Mon,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"1",Tue,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"1",Wed,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"1",Thu,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"1",Fri,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"1",Sat,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"2",Sun,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"2",Mon,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"2",Tue,"2",0,"2",1
1200 Walnut Street (near 12 Street),17d,"2",Wed,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"2",Thu,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"2",Fri,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"2",Sat,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"3",Sun,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"3",Mon,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"3",Tue,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"3",Wed,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"3",Thu,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"3",Fri,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"3",Sat,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"4",Sun,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"4",Mon,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"4",Tue,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"4",Wed,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"4",Thu,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"4",Fri,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"4",Sat,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"5",Sun,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"5",Mon,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"5",Tue,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"5",Wed,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"5",Thu,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"5",Fri,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"5",Sat,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"6",Sun,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"6",Mon,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"6",Tue,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"6",Wed,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"6",Thu,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"6",Fri,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"6",Sat,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"7",Sun,"0",1,"2",1
