session_type,event_session_id,event_time_start,event_time_end,curb_zone_id,vehicle_length,vehicle_type
parking,00000000-0000-0000-0000-0000000040cb,1669409324991,1669410638413,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000040ce,1669428396715,1669429994031,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-0000000040cf,1669430037980,1669430581552,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-0000000040d0,1669433582021,1669438382021,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000040d2,1669479054831,1669479688319,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000040d3,1669485280345,1669485829709,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-0000000040d4,1669485372874,1669486292283,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000040d6,1669488039361,1669492839361,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000040d7,1669490837534,1669492091705,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000040d8,1669492373656,1669492989574,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-0000000040d9,1669492698207,1669495789254,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000040dc,1669494532980,1669495861992,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000040dd,1669496249751,1669501049751,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000040df,1669499908066,1669501181096,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-0000000040e0,1669503949912,1669503989073,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-0000000040e1,1669504098237,1669505750264,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-0000000040e2,1669504531559,1669509331559,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000040e3,1669505854735,1669508131292,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-0000000040e5,1669510300508,1669511962193,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-0000000040e7,1669513177165,1669517977165,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000040e8,1669559374464,1669559735350,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000040e9,1669576364940,1669581164940,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000040ea,1669587925958,1669588387099,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000040eb,1669590915845,1669593268164,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000040ec,1669593280766,1669595117403,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000040ed,1669594867858,1669595457294,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-0000000040ee,1669595143001,1669596348275,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000040ef,1669597599693,1669602399693,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000040f0,1669597893341,1669599489851,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000040f2,1669637346259,1669640553985,00000000-0000-0000-0000-00000000018c,823,truck
parking,00000000-0000-0000-0000-0000000040f3,1669640666200,1669642684322,00000000-0000-0000-0000-000000000190,610,van
parking,00000000-0000-0000-0000-0000000040f6,1669641761544,1669643307968,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000040f8,1669643347874,1669648147874,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000040f9,1669643533835,1669648333835,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-0000000040fa,1669646661433,1669648678045,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-0000000040fb,1669646761355,1669651561355,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-0000000040fc,1669649364811,1669654164811,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000040fd,1669649618204,1669654418204,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-0000000040fe,1669650718266,1669651031871,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000004101,1669652029650,1669652386361,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000004102,1669652796562,1669653512330,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000004103,1669655021532,1669656226362,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000004105,1669656324932,1669656472678,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000004106,1669657931021,1669658442566,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000004108,1669658492491,1669663292491,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000004109,1669658616789,1669658980890,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-00000000410a,1669658802551,1669662528127,00000000-0000-0000-0000-00000000018d,610,van
parking,00000000-0000-0000-0000-00000000410b,1669659300201,1669664100201,00000000-0000-0000-0000-000000000182,457,van
parking,00000000-0000-0000-0000-00000000410c,1669659368075,1669666568075,00000000-0000-0000-0000-000000000188,610,van
parking,00000000-0000-0000-0000-00000000410d,1669659519353,1669660149455,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000004112,1669662668403,1669662756361,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000004113,1669663415612,1669663918797,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000004114,1669666705186,1669671389872,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000004115,1669667605688,1669672405688,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000004118,1669680956053,1669682410669,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-00000000411a,1669686887373,1669691687373,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-00000000411b,1669723017745,1669723906166,00000000-0000-0000-0000-00000000017e,823,truck
parking,00000000-0000-0000-0000-00000000411c,1669723859070,1669726327791,00000000-0000-0000-0000-00000000017e,1097,truck
parking,00000000-0000-0000-0000-00000000411d,1669723915625,1669726028834,00000000-0000-0000-0000-000000000186,823,truck
parking,00000000-0000-0000-0000-00000000411e,1669726040482,1669729657561,00000000-0000-0000-0000-00000000017c,823,truck
parking,00000000-0000-0000-0000-00000000411f,1669728364311,1669729847637,00000000-0000-0000-0000-000000000191,732,truck
parking,00000000-0000-0000-0000-000000004120,1669728687392,1669731618296,00000000-0000-0000-0000-000000000184,914,truck
parking,00000000-0000-0000-0000-000000004122,1669730632862,1669732095382,00000000-0000-0000-0000-00000000018f,610,van
parking,00000000-0000-0000-0000-000000004121,1669730785038,1669731237511,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000004123,1669731141556,1669737600556,00000000-0000-0000-0000-00000000017e,610,van
parking,00000000-0000-0000-0000-000000004124,1669732382023,1669734085507,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000004125,1669732824195,1669734627948,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000004127,1669733808338,1669735635413,00000000-0000-0000-0000-000000000182,610,van
parking,00000000-0000-0000-0000-000000004128,1669734087954,1669734162974,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-00000000412a,1669734506578,1669741706578,00000000-0000-0000-0000-000000000188,823,truck
parking,00000000-0000-0000-0000-00000000412b,1669737429748,1669742229748,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-00000000412c,1669738377177,1669738390666,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-00000000412e,1669739112609,1669743912609,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000004130,1669742851453,1669745918902,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000004134,1669745911842,1669747221117,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000004135,1669746255026,1669747339385,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000004137,1669747309177,1669748574564,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000004138,1669747554507,1669747973105,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000004139,1669747610068,1669750010781,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-00000000413a,1669747903074,1669748528860,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-00000000413b,1669748284235,1669753404161,00000000-0000-0000-0000-000000000188,914,truck
parking,00000000-0000-0000-0000-00000000413c,1669748561855,1669753361855,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-00000000413d,1669748651622,1669749751745,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000004142,1669752557954,1669753180064,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000004143,1669753424490,1669754878976,00000000-0000-0000-0000-000000000181,914,truck
parking,00000000-0000-0000-0000-000000004146,1669767212600,1669769771709,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000004147,1669809993491,1669812084184,00000000-0000-0000-0000-00000000017d,610,van
parking,00000000-0000-0000-0000-000000004148,1669813153444,1669814738881,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000004149,1669814415009,1669815350392,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-00000000414a,1669815432789,1669820232789,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-00000000414b,1669816363530,1669817117856,00000000-0000-0000-0000-000000000188,610,van
parking,00000000-0000-0000-0000-00000000414d,1669819915916,1669822686299,00000000-0000-0000-0000-00000000017f,610,van
parking,00000000-0000-0000-0000-00000000414e,1669819985114,1669824000114,00000000-0000-0000-0000-00000000017e,610,van
parking,00000000-0000-0000-0000-00000000414f,1669821237826,1669828437826,00000000-0000-0000-0000-000000000188,914,freight
parking,00000000-0000-0000-0000-000000004151,1669825554539,1669832754539,00000000-0000-0000-0000-000000000188,914,truck
parking,00000000-0000-0000-0000-000000004152,1669828207065,1669828479138,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000004153,1669830442730,1669831841141,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000004155,1669834814132,1669842014132,00000000-0000-0000-0000-000000000188,183,van
parking,00000000-0000-0000-0000-000000004156,1669836455128,1669837037600,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000004158,1669838355423,1669838367272,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000004159,1669838469959,1669839417706,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-00000000415a,1669839525115,1669839759850,00000000-0000-0000-0000-000000000181,610,van
parking,00000000-0000-0000-0000-00000000415b,1669844738052,1669849538052,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-00000000415c,1669846972180,1669847887369,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-00000000415d,1669849631842,1669851216489,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-00000000415e,1669861275485,1669862549096,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-00000000415f,1669862552524,1669863762986,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000004160,1669863764665,1669864519100,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000004161,1669897699221,1669898497073,00000000-0000-0000-0000-000000000186,610,van
parking,00000000-0000-0000-0000-000000004162,1669898964083,1669906164083,00000000-0000-0000-0000-000000000186,914,truck
parking,00000000-0000-0000-0000-000000004163,1669899908989,1669900037589,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000004164,1669900830706,1669908030706,00000000-0000-0000-0000-000000000187,610,van
parking,00000000-0000-0000-0000-000000004165,1669901723015,1669903603617,00000000-0000-0000-0000-000000000186,610,van
parking,00000000-0000-0000-0000-000000004167,1669902116234,1669905805006,00000000-0000-0000-0000-00000000017c,610,van
parking,00000000-0000-0000-0000-000000004168,1669902313077,1669909513077,00000000-0000-0000-0000-000000000188,914,truck
parking,00000000-0000-0000-0000-000000004169,1669902330957,1669903422798,00000000-0000-0000-0000-000000000188,914,truck
parking,00000000-0000-0000-0000-00000000416a,1669904086136,1669910400136,00000000-0000-0000-0000-00000000018a,610,van
parking,00000000-0000-0000-0000-00000000416b,1669904598035,1669908440919,00000000-0000-0000-0000-000000000188,610,van
parking,00000000-0000-0000-0000-00000000416c,1669904977410,1669910400410,00000000-0000-0000-0000-000000000183,610,van
parking,00000000-0000-0000-0000-00000000416e,1669905888807,1669907194456,00000000-0000-0000-0000-00000000017c,610,van
parking,00000000-0000-0000-0000-00000000416f,1669906240282,1669910400282,00000000-0000-0000-0000-00000000017d,610,van
parking,00000000-0000-0000-0000-000000004170,1669906321260,1669906842943,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000004171,1669908526187,1669912550994,00000000-0000-0000-0000-000000000187,610,van
parking,00000000-0000-0000-0000-000000004172,1669909041442,1669916241442,00000000-0000-0000-0000-000000000187,610,van
parking,00000000-0000-0000-0000-000000004173,1669911872828,1669912212128,00000000-0000-0000-0000-000000000188,914,truck
parking,00000000-0000-0000-0000-000000004174,1669912631484,1669917192859,00000000-0000-0000-0000-000000000188,610,van
parking,00000000-0000-0000-0000-000000004175,1669913519326,1669914678867,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000004176,1669913656210,1669914489395,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000004177,1669913804390,1669914355533,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000004178,1669915209633,1669916246865,00000000-0000-0000-0000-000000000188,610,van
parking,00000000-0000-0000-0000-00000000417b,1669917274875,1669920839277,00000000-0000-0000-0000-000000000187,610,van
parking,00000000-0000-0000-0000-00000000417c,1669917339772,1669917348413,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-00000000417d,1669917391200,1669917428228,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000004180,1669920904909,1669928104909,00000000-0000-0000-0000-000000000188,610,van
parking,00000000-0000-0000-0000-000000004182,1669923855317,1669926545925,00000000-0000-0000-0000-000000000181,1219,freight
parking,00000000-0000-0000-0000-000000004185,1669927367812,1669928400632,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000004189,1669934965820,1669939765820,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-00000000418a,1669939053922,1669940005450,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-00000000418b,1669940941960,1669942212225,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-00000000418c,1669945172125,1669945198830,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-00000000418d,1669985008890,1669986730923,00000000-0000-0000-0000-00000000018c,823,truck
parking,00000000-0000-0000-0000-00000000418e,1669989668713,1669996800713,00000000-0000-0000-0000-00000000018f,610,van
parking,00000000-0000-0000-0000-000000004190,1669991888915,1669993318342,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000004191,1669991966145,1669996766145,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000004192,1669993032577,1669993876980,00000000-0000-0000-0000-000000000188,610,van
parking,00000000-0000-0000-0000-000000004193,1669993308579,1669996846791,00000000-0000-0000-0000-000000000187,914,truck
parking,00000000-0000-0000-0000-000000004194,1669995369860,1669996244573,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000004195,1669996208123,1669997411077,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000004197,1669997527411,1670002327411,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-00000000419a,1669998116070,1670002916070,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-00000000419b,1669998441981,1670003241981,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-00000000419c,1669998966980,1669999180915,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-00000000419d,1669999113627,1670000315123,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-00000000419f,1670000267341,1670000827550,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-0000000041a0,1670000512799,1670004647306,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000041a2,1670001385940,1670008585940,00000000-0000-0000-0000-000000000188,914,truck
parking,00000000-0000-0000-0000-0000000041a3,1670002149970,1670002817125,00000000-0000-0000-0000-000000000188,610,van
parking,00000000-0000-0000-0000-0000000041a4,1670002365502,1670003120473,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-0000000041a6,1670004406076,1670005039502,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000041a8,1670006628612,1670007470160,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-0000000041aa,1670008201789,1670010531880,00000000-0000-0000-0000-000000000187,762,truck
parking,00000000-0000-0000-0000-0000000041ac,1670009409520,1670009437123,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000041ae,1670011164926,1670015740930,00000000-0000-0000-0000-000000000181,914,truck
parking,00000000-0000-0000-0000-0000000041b1,1670014973493,1670015020432,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000041b2,1670020272627,1670020458465,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000041b3,1670020819003,1670021482203,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000041b4,1670024027805,1670024815716,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000041b5,1670025369543,1670025954501,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-0000000041b6,1670027382652,1670032182652,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-0000000041b7,1670037184761,1670041984761,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-0000000041b8,1670048530025,1670050112554,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000041b9,1670050114802,1670053909435,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000041ba,1670079165333,1670081030885,00000000-0000-0000-0000-000000000180,914,truck
parking,00000000-0000-0000-0000-0000000041bb,1670081284156,1670082084866,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-0000000041bc,1670081402838,1670083587295,00000000-0000-0000-0000-000000000180,914,truck
parking,00000000-0000-0000-0000-0000000041bd,1670083590295,1670084862716,00000000-0000-0000-0000-000000000180,914,truck
parking,00000000-0000-0000-0000-0000000041be,1670084864384,1670092064384,00000000-0000-0000-0000-000000000188,914,truck
parking,00000000-0000-0000-0000-0000000041bf,1670084924531,1670085337654,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000041c0,1670092734275,1670094233366,00000000-0000-0000-0000-000000000180,610,van
parking,00000000-0000-0000-0000-0000000041c1,1670093543037,1670094540430,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-0000000041c5,1670098700938,1670099907422,00000000-0000-0000-0000-00000000017f,610,van
parking,00000000-0000-0000-0000-0000000041c6,1670099408969,1670101180984,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-0000000041c7,1670100039483,1670101235374,00000000-0000-0000-0000-00000000017f,610,van
parking,00000000-0000-0000-0000-0000000041c8,1670101303689,1670103070047,00000000-0000-0000-0000-00000000017f,610,van
parking,00000000-0000-0000-0000-0000000041c9,1670102705964,1670103934097,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000041cc,1670116592412,1670121392412,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-0000000041cd,1670166076497,1670166521011,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000041ce,1670172653509,1670173947254,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000041cf,1670173913943,1670174368363,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000041d0,1670177634758,1670178668518,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000041d1,1670178157302,1670182957302,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000041d4,1670181840459,1670183442145,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000041d5,1670186586549,1670191386549,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000041d6,1670194309708,1670194701186,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000041d7,1670194810986,1670197992214,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-0000000041da,1670204467146,1670206138294,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000041db,1670204880075,1670207011417,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000041dc,1670206195209,1670206631889,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000041de,1670207017226,1670208431061,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000041df,1670207976761,1670211123494,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000041e0,1670211130113,1670212898785,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-0000000041e1,1670212918222,1670213846393,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000041e2,1670243201117,1670247440863,00000000-0000-0000-0000-00000000018c,914,truck
parking,00000000-0000-0000-0000-0000000041e3,1670243291646,1670244020703,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-0000000041e4,1670251202962,1670256002962,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-0000000041e5,1670251449380,1670253872081,00000000-0000-0000-0000-00000000018e,914,truck
parking,00000000-0000-0000-0000-0000000041e6,1670251807278,1670252991946,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-0000000041e7,1670252335905,1670257135905,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000041e8,1670252772045,1670259972045,00000000-0000-0000-0000-000000000188,914,truck
parking,00000000-0000-0000-0000-0000000041e9,1670253235322,1670254824369,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-0000000041ea,1670255133969,1670256024384,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-0000000041ed,1670258230971,1670259299298,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000041ee,1670258424020,1670258708755,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000041ef,1670259702561,1670260547768,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000041f0,1670259897131,1670264697131,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-0000000041f2,1670262119943,1670264281368,00000000-0000-0000-0000-000000000187,914,truck
parking,00000000-0000-0000-0000-0000000041f3,1670262290667,1670263494899,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000041f5,1670263019608,1670264286486,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000041f6,1670263816566,1670265138189,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000041f8,1670264316958,1670264322602,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000041f9,1670264318403,1670265115240,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-0000000041fa,1670264349430,1670269149430,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000041fc,1670267966835,1670272612080,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-0000000041fd,1670274931567,1670275185060,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-0000000041fe,1670279433774,1670281108898,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-0000000041ff,1670328609264,1670333409264,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000004200,1670328666563,1670330403764,00000000-0000-0000-0000-000000000186,914,truck
parking,00000000-0000-0000-0000-000000004202,1670331082990,1670334838548,00000000-0000-0000-0000-00000000018c,914,truck
parking,00000000-0000-0000-0000-000000004203,1670331456303,1670335256201,00000000-0000-0000-0000-00000000017c,914,truck
parking,00000000-0000-0000-0000-000000004204,1670331965536,1670333499481,00000000-0000-0000-0000-000000000186,610,van
parking,00000000-0000-0000-0000-000000004205,1670334250541,1670335340004,00000000-0000-0000-0000-00000000017d,732,truck
parking,00000000-0000-0000-0000-000000004206,1670334989189,1670334998296,00000000-0000-0000-0000-000000000180,610,van
parking,00000000-0000-0000-0000-000000004207,1670335034585,1670336722507,00000000-0000-0000-0000-000000000180,610,van
parking,00000000-0000-0000-0000-000000004208,1670335261571,1670338943572,00000000-0000-0000-0000-00000000018e,914,truck
parking,00000000-0000-0000-0000-000000004209,1670335284893,1670342400893,00000000-0000-0000-0000-000000000184,610,van
parking,00000000-0000-0000-0000-00000000420a,1670335349891,1670337222220,00000000-0000-0000-0000-00000000017c,732,truck
parking,00000000-0000-0000-0000-00000000420b,1670335364180,1670342400180,00000000-0000-0000-0000-000000000190,610,van
parking,00000000-0000-0000-0000-00000000420c,1670335784001,1670338139181,00000000-0000-0000-0000-000000000183,610,van
parking,00000000-0000-0000-0000-00000000420d,1670336772390,1670338284270,00000000-0000-0000-0000-000000000180,610,van
parking,00000000-0000-0000-0000-00000000420f,1670337787781,1670340178262,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000004212,1670338517302,1670343317302,00000000-0000-0000-0000-00000000017f,610,van
parking,00000000-0000-0000-0000-000000004214,1670338685628,1670341302218,00000000-0000-0000-0000-000000000187,610,van
parking,00000000-0000-0000-0000-000000004215,1670338950855,1670340464877,00000000-0000-0000-0000-000000000187,914,truck
parking,00000000-0000-0000-0000-000000004218,1670340041076,1670340700787,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000004219,1670341348746,1670342440627,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-00000000421a,1670341957049,1670342448108,00000000-0000-0000-0000-000000000180,610,car
